data,ano,mes,quinzena,PRCP,TMAX,TMIN,diff,TMean
1988-06-22,1988.0,6.0,2.0,3.2348993288590604,360.5108695652174,197.6413043478261,162.8695652173913,279.07608695652175
1988-06-23,1988.0,6.0,2.0,0.3221476510067114,368.53846153846155,205.17582417582418,163.36263736263737,286.85714285714283
1988-06-24,1988.0,6.0,2.0,3.5033557046979866,366.0777777777778,214.04444444444445,152.03333333333333,290.06111111111113
1988-06-25,1988.0,6.0,2.0,5.8108108108108105,354.3333333333333,220.15555555555557,134.17777777777778,287.24444444444447
1988-06-26,1988.0,6.0,2.0,2.4662162162162162,357.65555555555557,224.4,133.25555555555556,291.02777777777777
1988-06-27,1988.0,6.0,2.0,5.506756756756757,358.20652173913044,219.22826086956522,138.97826086956522,288.7173913043478
1988-06-28,1988.0,6.0,2.0,0.4594594594594595,360.2967032967033,186.7032967032967,173.5934065934066,273.5
1988-06-29,1988.0,6.0,2.0,13.751677852348994,369.5978260869565,206.7608695652174,162.83695652173913,288.17934782608694
1988-06-30,1988.0,6.0,2.0,121.3489932885906,349.56666666666666,211.86666666666667,137.7,280.71666666666664
1988-07-01,1988.0,7.0,1.0,51.74324324324324,322.75,217.7173913043478,105.03260869565217,270.23369565217394
1988-07-02,1988.0,7.0,1.0,125.39189189189189,304.80434782608694,195.2608695652174,109.54347826086956,250.0326086956522
1988-07-03,1988.0,7.0,1.0,31.094594594594593,310.8478260869565,194.4673913043478,116.3804347826087,252.6576086956522
1988-07-04,1988.0,7.0,1.0,26.506756756756758,329.02197802197804,202.7032967032967,126.31868131868131,265.8626373626374
1988-07-05,1988.0,7.0,1.0,42.57142857142857,336.5483870967742,205.08602150537635,131.46236559139786,270.81720430107526
1988-07-06,1988.0,7.0,1.0,19.113333333333333,323.8817204301075,205.08602150537635,118.79569892473118,264.48387096774195
1988-07-07,1988.0,7.0,1.0,11.973333333333333,308.6276595744681,202.4787234042553,106.14893617021276,255.5531914893617
1988-07-08,1988.0,7.0,1.0,6.346666666666667,304.8191489361702,203.69148936170214,101.12765957446808,254.25531914893617
1988-07-09,1988.0,7.0,1.0,0.49333333333333335,321.6774193548387,198.94623655913978,122.73118279569893,260.31182795698925
1988-07-10,1988.0,7.0,1.0,6.886666666666667,339.3510638297872,202.2340425531915,137.11702127659575,270.7925531914894
1988-07-11,1988.0,7.0,1.0,52.406666666666666,323.59574468085106,218.86170212765958,104.73404255319149,271.22872340425533
1988-07-12,1988.0,7.0,1.0,285.31333333333333,288.5652173913044,217.58064516129033,71.03260869565217,253.04891304347825
1988-07-13,1988.0,7.0,1.0,199.02,311.9139784946237,221.20430107526883,90.70967741935483,266.55913978494624
1988-07-14,1988.0,7.0,1.0,5.577181208053691,339.4516129032258,231.05376344086022,108.39784946236558,285.252688172043
1988-07-15,1988.0,7.0,1.0,0.15436241610738255,349.73118279569894,229.20430107526883,120.52688172043011,289.46774193548384
1988-07-16,1988.0,7.0,2.0,1.483221476510067,352.6222222222222,229.21978021978023,123.56666666666666,290.8388888888889
