data,ano,mes,quinzena,PRCP,TMAX,TMIN,diff,TMean
2016-07-21,2016.0,7.0,2.0,12.391465677179962,340.92452830188677,231.45283018867926,109.47169811320755,286.188679245283
2016-07-22,2016.0,7.0,2.0,13.24812030075188,344.37579617834393,235.1139240506329,109.28662420382166,289.73248407643314
2016-07-23,2016.0,7.0,2.0,13.714563106796117,339.09615384615387,231.36774193548388,107.8,285.26774193548385
2016-07-24,2016.0,7.0,2.0,3.3897637795275593,350.0921052631579,237.3856209150327,112.66666666666667,293.8
2016-07-25,2016.0,7.0,2.0,112.948623853211,334.98709677419356,220.38216560509554,114.7741935483871,277.6
2016-07-26,2016.0,7.0,2.0,46.42250922509225,301.21854304635764,209.05769230769232,92.26490066225166,255.08609271523179
2016-07-27,2016.0,7.0,2.0,49.120370370370374,313.1644736842105,209.03246753246754,104.26490066225166,261.04635761589407
2016-07-28,2016.0,7.0,2.0,37.0152380952381,318.6381578947368,208.46753246753246,110.42105263157895,263.42763157894734
2016-07-29,2016.0,7.0,2.0,24.145557655954633,310.65359477124184,196.4640522875817,114.18954248366013,253.55882352941177
2016-07-30,2016.0,7.0,2.0,24.885375494071145,293.7549668874172,184.49668874172184,109.25827814569537,239.12582781456953
2016-07-31,2016.0,7.0,2.0,9.803212851405622,294.82894736842104,190.15131578947367,104.67763157894737,242.49013157894737
2016-08-01,2016.0,8.0,1.0,231.87476979742172,292.2193548387097,200.85806451612902,91.36129032258064,246.53870967741935
2016-08-02,2016.0,8.0,1.0,106.81488203266788,300.02597402597405,209.9090909090909,90.11688311688312,254.96753246753246
2016-08-03,2016.0,8.0,1.0,70.20181818181818,318.59493670886076,215.49367088607596,103.10126582278481,267.04430379746833
2016-08-04,2016.0,8.0,1.0,9.485185185185186,330.2142857142857,216.2709677419355,113.9090909090909,273.2597402597403
2016-08-05,2016.0,8.0,1.0,93.66481481481482,339.7974683544304,219.55414012738854,120.17834394904459,279.64331210191085
2016-08-06,2016.0,8.0,1.0,48.861216730038024,299.67333333333335,205.88235294117646,93.78666666666666,252.78
2016-08-07,2016.0,8.0,1.0,32.084942084942085,278.42384105960264,193.80263157894737,84.51655629139073,236.16556291390728
2016-08-08,2016.0,8.0,1.0,50.75670498084291,276.97402597402595,199.58709677419355,77.27922077922078,238.33441558441558
2016-08-09,2016.0,8.0,1.0,18.55229357798165,296.925,208.325,88.6,252.625
2016-08-10,2016.0,8.0,1.0,6.405204460966543,326.50632911392404,219.36477987421384,107.01898734177215,272.996835443038
2016-08-11,2016.0,8.0,1.0,16.122710622710624,335.99367088607596,230.31446540880503,105.5253164556962,283.2310126582278
2016-08-12,2016.0,8.0,1.0,58.97402597402598,336.6751592356688,228.58227848101265,108.08917197452229,282.63057324840764
2016-08-13,2016.0,8.0,1.0,100.3033088235294,304.30967741935484,206.22435897435898,98.2258064516129,255.19677419354838
2016-08-14,2016.0,8.0,1.0,73.26744186046511,282.1225806451613,186.89102564102564,95.31612903225806,234.46451612903226
2016-08-15,2016.0,8.0,1.0,146.0,263.44871794871796,187.56050955414014,75.92948717948718,225.48397435897436
2016-08-16,2016.0,8.0,2.0,34.01441441441442,259.5660377358491,184.47798742138366,75.0880503144654,222.02201257861634
2016-08-17,2016.0,8.0,2.0,5.378986866791744,293.5350318471338,185.81645569620252,107.9171974522293,239.5764331210191
2016-08-18,2016.0,8.0,2.0,2.962686567164179,305.4493670886076,197.35443037974684,108.09493670886076,251.40189873417722
2016-08-19,2016.0,8.0,2.0,10.847744360902256,305.9936305732484,205.5379746835443,100.45859872611464,255.76433121019107
2016-08-20,2016.0,8.0,2.0,76.64944649446494,291.4873417721519,192.85443037974684,98.63291139240506,242.17088607594937
2016-08-21,2016.0,8.0,2.0,8.341698841698841,259.0394736842105,139.47058823529412,119.75,199.16447368421052
2016-08-22,2016.0,8.0,2.0,0.2713178294573643,269.5192307692308,134.19871794871796,135.32051282051282,201.85897435897436
2016-08-23,2016.0,8.0,2.0,4.37360594795539,277.9612903225806,153.64102564102564,124.33548387096774,215.79354838709676
2016-08-24,2016.0,8.0,2.0,57.290265486725666,289.687898089172,196.03821656050957,93.64968152866243,242.86305732484075
2016-08-25,2016.0,8.0,2.0,86.73476702508961,316.9433962264151,202.53164556962025,114.4113924050633,259.7373417721519
2016-08-26,2016.0,8.0,2.0,89.82671480144404,302.65384615384613,201.43312101910828,101.28205128205128,252.01282051282053
2016-08-27,2016.0,8.0,2.0,92.0,291.62745098039215,198.6883116883117,93.01960784313725,245.11764705882354
