ano,mes,PRCP,TMAX,TMIN,diff,TMean
1973.0,5.0,64.86312679655062,239.6669682823393,103.4608218026486,136.19080132050186,171.56766052800782
1973.0,6.0,38.81671380471381,301.8665188607486,176.17613707766932,125.72748927205359,239.04522993585303
1973.0,7.0,42.92182523058099,311.63323275911,193.27419021307716,118.39109680555715,252.46925991110754
1973.0,8.0,20.556694928215663,306.00102557151894,174.3676244691425,131.61813499593387,240.1912352037589
1974.0,5.0,58.3671967222514,256.75009765020985,134.1379884823894,122.59234953392595,195.4348839633468
1974.0,6.0,44.94043884399862,270.377583324161,145.31866262035422,125.05892070380678,207.84812297225758
1974.0,7.0,24.446214640439376,314.359206736229,180.54496694298177,133.76367348676783,247.45525474899026
1974.0,8.0,47.9615107620819,297.22944440929507,178.47911793219242,118.73114437361998,237.8638722224851
1975.0,5.0,42.86629592750546,267.5187032761025,139.90730693536267,127.58035193621116,203.69748290346823
1975.0,6.0,28.118770226537215,295.11066768147435,164.71551323135026,130.39511035216364,229.90833147651514
1975.0,7.0,32.28132925578625,309.43779211609626,179.43343630025154,129.96442419428388,244.45558001895432
1975.0,8.0,30.97229233064977,309.6788493341823,189.8579453686951,119.8323690166239,249.76266482587033
1976.0,5.0,47.6107373831992,230.81286024876127,94.30398734087912,136.4864327367108,162.56317684436783
1976.0,6.0,47.51263380632313,282.4104345378403,159.73270941167894,122.68658963330175,221.06223724818352
1976.0,7.0,33.46356306380993,304.6932537591723,172.69004004050592,131.9918871475278,238.70419373402663
1976.0,8.0,20.887096774193548,300.2866559215991,157.71721333694768,142.53440321328688,228.99968834405118
1977.0,5.0,21.762603453893778,277.9511057605718,133.97242190196226,143.997331108389,205.97108745615677
1977.0,6.0,41.25237037037037,304.8242366636071,166.06511629172516,138.759120371882,235.44467647766618
1977.0,7.0,27.552150893431715,327.42384703308966,199.17867700074416,128.20921217287486,263.2932505731759
1977.0,8.0,32.490534376018246,315.1410767059262,186.50097636810025,128.65969499117196,250.81122921034023
1978.0,5.0,50.4253099621806,246.74611766996887,120.66543207535975,126.01210553669642,183.72046158817162
1978.0,6.0,31.548958333333335,301.88304473304476,166.9490085160971,134.93403621694762,234.41602662457092
1978.0,7.0,36.65173099502521,321.01950606283276,190.4721857971268,130.52843634350322,255.72439388641197
1978.0,8.0,40.55410292650482,310.72118495077353,186.35714066966108,124.27784535289129,248.53434820334832
1979.0,5.0,60.23984078210938,246.85536787457724,118.9414974805885,127.7587746043424,182.89048877586094
1979.0,6.0,29.90347222222222,288.6493842303969,158.9737505409499,129.5525471715345,223.86018306587928
1979.0,7.0,54.611462335294476,291.52760626699506,193.03815701108473,98.33914872184822,242.32338671538162
1979.0,8.0,37.75497153788727,302.6517255351538,178.97604629472863,123.66863392920486,240.80054775812607
1980.0,5.0,37.35778082433506,255.8383723430014,120.25542511567967,135.59383405931914,188.1130031461335
1980.0,6.0,24.828795959313176,301.0193160945499,164.49233790023084,136.5008338351902,232.74275481782595
1980.0,7.0,26.576321915530432,343.74289661737885,201.00740409550315,142.8052525982357,272.4008970871978
1980.0,8.0,19.73041474654378,340.2689609737139,195.28263012711741,144.97779947484668,267.7800612362905
1981.0,5.0,37.25690533540113,239.18822733041802,104.75963359663339,134.09616721293506,171.95552436681683
1981.0,6.0,47.862568012600235,306.04510157837166,184.11378142017384,121.993134023345,245.11202571215054
1981.0,7.0,43.37372392422216,316.5038668742989,198.53548775631126,117.9176050148388,257.527673699836
1981.0,8.0,29.845752272475337,299.03583541569964,178.78306836777844,119.8486902398601,239.04254772406736
1982.0,5.0,32.43202617654016,281.62332124727146,136.42603544404622,145.14629635931018,209.05017306761638
1982.0,6.0,25.900232593609395,287.9870791532659,157.38400695120632,130.61550985231366,222.67932422710905
1982.0,7.0,44.55795851346857,318.089829142019,196.8353294285631,121.25276102223387,257.46170993968
1982.0,8.0,45.580100452744766,299.1853226498771,177.92084691031502,121.26447573956209,238.55308478009607
1983.0,5.0,85.9274445980513,240.62004169459257,113.63467280550942,126.93711243698459,177.15148547610028
1983.0,6.0,32.01995274914089,289.13313126899993,159.22913347803396,129.88173848661737,224.18229358048185
1983.0,7.0,19.635077108092812,327.0061378480089,192.37542301384926,134.64075341491852,259.69579972130856
1983.0,8.0,18.12384041446189,338.7206444571968,196.136611751526,142.39177462304733,267.3296160012575
1984.0,5.0,78.06922991090963,243.81523219667142,105.7549437631635,138.07597939328488,174.79293345980594
1984.0,6.0,20.798013316151202,314.0059266273163,170.80879047657055,143.19241355666568,242.40499725490338
1984.0,7.0,52.0454824174248,302.9730194738089,176.8826563122262,126.14706078066634,239.89948908347574
1984.0,8.0,21.848846374629677,300.74540023894866,181.65757168458782,119.08782855436081,241.2014859617682
1985.0,5.0,28.70250877339907,257.11083234174293,129.21475849589365,127.89592203087507,193.1627195113312
1985.0,6.0,37.587532583675504,296.32202097761717,166.23199814312957,130.08773813108502,231.27460252935862
1985.0,7.0,33.40359893465806,310.8647742338773,188.73756043030914,122.1448462209317,249.7923511234114
1985.0,8.0,47.18043930688142,296.11370967741937,184.38047590601352,111.73592194344883,240.24574870569492
1986.0,5.0,40.20439698286627,261.3229330441854,132.33400198789192,128.99008313002622,196.82904355290503
1986.0,6.0,30.394828282828282,306.1846636484051,180.7374961457451,125.4818004255966,243.47542326232818
1986.0,7.0,25.12629920003192,335.3667694234483,203.53015312651692,131.75602409005612,269.50099741321884
1986.0,8.0,29.032484294016907,302.9585174060044,175.8571439078257,126.97326576885692,239.47188452157587
