ano,mes,PRCP,TMAX,TMIN,diff,TMean
1973.0,5.0,29.7586443615036,205.89808017403834,87.60218674700552,118.39112356256454,146.74973763703406
1973.0,6.0,51.8923140631017,286.19629829227324,165.40385954878045,120.7496632058584,225.77869115170964
1973.0,7.0,42.78487701258743,299.80055225449007,179.91153851279404,119.86349015858099,239.84643249464523
1973.0,8.0,25.359566347041824,290.8513548460621,171.22553794547417,119.51713808652826,230.99178896492083
1974.0,5.0,51.633126011050635,216.51091572935707,101.59458272325786,114.8946196974994,159.0661115249004
1974.0,6.0,35.4077487965419,254.18489995667414,137.25720420688864,116.91526011778465,195.7272698977818
1974.0,7.0,10.558687991325561,307.49350275763624,173.99420692040795,133.44968364542285,240.73863003189604
1974.0,8.0,43.67646166722566,285.6256514712069,162.55076411740703,123.0602612051348,224.0699993246151
1975.0,5.0,30.024040335040873,252.08839145419432,120.23578231253227,131.864246131924,186.14178406979843
1975.0,6.0,42.95906319642954,279.0890791231857,161.34422589876658,117.76016099889345,220.19954360320892
1975.0,7.0,19.682589397509155,296.5490245969247,164.28268468789705,133.29407411636893,230.93380728594352
1975.0,8.0,46.67205173709198,296.09237787718797,184.12421054185268,111.96477897424722,240.1066000289763
1976.0,5.0,28.990256611931727,216.36501581661062,79.43087836411505,136.9582409978568,147.8878292260677
1976.0,6.0,41.97445757890286,278.9519103060358,154.29703742714614,124.66747490983568,216.61292121869246
1976.0,7.0,29.77661966979159,294.714231771034,166.95694866143674,127.7433905816795,230.8637147720598
1976.0,8.0,18.78707823507601,280.359611648914,141.01752710434337,139.22650249080823,210.60820866448495
1977.0,5.0,20.397019893794088,275.7967565675805,130.83562426106332,144.95359446986365,203.3116546506788
1977.0,6.0,32.876060606060605,272.46100471002154,142.51348910066034,129.9865968154464,207.50678750838355
1977.0,7.0,29.242649157864687,314.51973478175,185.7772301608021,128.5127489541589,250.18628346101164
1977.0,8.0,54.564059451156226,279.64354591584566,166.55601392687294,113.08433437308936,223.09331219955996
1978.0,5.0,33.64178091073091,212.95759512900537,96.89746148504672,116.08360462326534,154.9518492959954
1978.0,6.0,26.007816980574848,284.02835148812943,153.1340959976095,131.05261010604318,218.4970121305547
1978.0,7.0,40.33965877242935,293.70142331439524,173.38610754152617,120.36173473829108,233.50586200885954
1978.0,8.0,43.36926002100318,284.7733391886769,164.71163054007135,120.08122117657015,224.68074748677336
1979.0,5.0,26.31081290166931,225.47077389335772,86.29602348593974,139.2585275599178,155.81864000178663
1979.0,6.0,34.07848823940829,279.54167922919936,150.2538670777781,129.2795221377414,214.8936281466488
1979.0,7.0,65.620001947591,281.12678267529265,165.61639191606864,115.41459328851207,223.41791804269064
1979.0,8.0,49.084055121182324,274.0924386381601,166.46081839509185,107.6016225416585,220.26709299768498
1980.0,5.0,27.11326742815349,236.0944934859507,102.80706655538982,133.27030622757573,169.4422196691777
1980.0,6.0,45.94576403906836,270.7883397483814,137.61659589241245,133.1555825235436,204.21175323067953
1980.0,7.0,32.88074621199433,315.76089606061873,188.03693790761335,127.75062452662559,251.90854752517848
1980.0,8.0,41.605357836206636,306.923491969249,186.22881146826444,120.65451362149038,246.5817369218757
1981.0,5.0,61.165162661919446,205.47154652598903,85.30498912905713,120.1597555230318,145.38279809359324
1981.0,6.0,37.43748262681499,281.5697141474575,165.77786276129854,115.78477788760762,223.65369385336453
1981.0,7.0,40.27735905939102,291.58253691442405,179.82823800870005,111.7162707858414,235.7210415514168
1981.0,8.0,33.97128073110803,279.51697417716036,163.0693986892379,116.44389184510638,221.27852880987825
1982.0,5.0,38.03220282895954,263.95261196580157,127.87264461582086,136.02648244688245,195.93937074236032
1982.0,6.0,37.339292621205814,252.50310049571272,131.29596989874685,121.16725340785094,191.91947379178728
1982.0,7.0,29.20128232563557,296.3472491819422,180.1729554174005,116.17429376454167,238.2601022996713
1982.0,8.0,29.36747563058989,275.5705006373297,149.84874274533965,125.69799581902667,212.70541332145226
1983.0,5.0,53.77036084802343,205.63960133265846,86.84334034135493,118.71683403286744,146.2811843162247
1983.0,6.0,26.81231084069177,284.67529415819746,153.12538912604361,131.55639386024328,218.90358605616527
1983.0,7.0,19.007452094779246,323.3575674482884,189.54270326525022,133.7433800237354,256.41439327711794
1983.0,8.0,19.358300838946,322.1640621289776,186.2722104895972,135.87662272711037,254.22575076542245
1984.0,5.0,39.51382059905213,207.12878179783743,87.34837923592092,119.76561370657988,147.23118608921084
1984.0,6.0,17.206208244353846,298.06493279482333,171.1553079061082,126.89232796994767,234.6187688098495
1984.0,7.0,29.99883909928916,285.1584256092372,157.9313625333538,127.22102185969698,221.54187346320228
1984.0,8.0,18.350113830735502,295.633030514682,167.20566218795156,128.41733848661318,231.40735702031262
1985.0,5.0,32.34691035584534,242.94783609695526,111.84721797612413,131.09858303133777,177.396509491793
1985.0,6.0,30.725485436893205,263.16688703393197,143.84667637386173,119.3301292621007,203.50277281458864
1985.0,7.0,25.464932454742524,295.594136824328,167.60110955714353,127.86877304416723,231.53549607922713
1985.0,8.0,43.60346582350553,272.59626109021,159.58807872999563,113.00779344698807,216.09197545348965
1986.0,5.0,40.69925718076867,228.44141795636997,116.43885863707307,111.9997742382304,172.43874575618824
1986.0,6.0,36.71363138210225,280.42036374881417,161.0850356148875,119.33533725385368,220.75270424181434
1986.0,7.0,45.29494507215303,304.719121547266,191.86110898921484,112.83301962117594,248.30261173667802
1986.0,8.0,21.236921992820836,273.89648880792254,144.41279827217824,129.42557700081437,209.18370030751535
