ano,mes,PRCP,TMAX,TMIN,diff,TMean
1973.0,5.0,30.688542825361512,190.052379210713,52.0095377073827,137.94759323555488,121.06450837421811
1973.0,6.0,22.795067276816372,256.7444478918917,119.1063505808833,137.6145652207809,187.93578593544763
1973.0,7.0,32.318326351068286,271.6242123290783,139.49344452655197,132.11166347664243,205.5701137558979
1973.0,8.0,33.1915566610951,274.602041086061,149.38102096758806,125.16718727352556,211.98931698394364
1974.0,5.0,31.402475371336998,167.96877029936266,48.54991505047474,119.48447337862298,108.29602022831453
1974.0,6.0,29.544497945557268,248.54269867055112,106.14757788546336,142.3910795418038,177.34700683892697
1974.0,7.0,21.436192839418645,298.8599318301904,157.72995779279978,141.12521623606997,228.30637068380778
1974.0,8.0,35.60664235483264,245.9461931126406,117.18009957978192,128.7689501372262,181.57114724680832
1975.0,5.0,19.47726713357127,217.60305532105056,73.16667021164828,144.39218013376808,145.3845771441974
1975.0,6.0,51.0565252885472,241.275390920299,118.95466250173332,122.31869270366772,180.10270540595278
1975.0,7.0,18.59337435298609,294.83268993628434,156.35888847997938,138.2678715889188,225.7020542105574
1975.0,8.0,28.094841423144498,264.11684919318566,131.3268370512018,133.00400428929007,197.86439872751998
1976.0,5.0,8.372367500159063,210.66623514534743,48.51129684300584,162.14604077495787,129.59406976637152
1976.0,6.0,34.333451209390994,273.7351031732125,123.2882061764208,150.1725360170008,198.47726305699553
1976.0,7.0,19.033267318950585,296.5051410234399,139.8842169082676,156.37962628608207,218.29835865363475
1976.0,8.0,12.27304755649158,288.61877837727496,131.99726868940513,156.68206967381144,210.2932399015185
1977.0,5.0,31.875018367016416,255.56910003807428,108.01011884595432,147.50748804878256,181.81231841425452
1977.0,6.0,32.6959815121479,254.84365336458225,120.427956705603,134.41623972192536,187.63234699374067
1977.0,7.0,30.57719659633864,286.1414309614387,150.94811254312611,135.27303376130357,218.63717136981143
1977.0,8.0,35.254474125413424,236.14256324499192,105.25553878816012,130.96853377395854,170.74956661605452
1978.0,5.0,26.506667629815507,217.44200240535108,75.48109556494138,141.7767599234792,146.5407443121984
1978.0,6.0,33.091494235932686,249.06998213206893,111.20272169601495,137.86580704432296,180.16087582188084
1978.0,7.0,47.56817167820125,262.4713277682819,140.4346493285567,121.7141941011593,201.58554158435075
1978.0,8.0,33.38482417301952,268.30620435474736,132.24493367763677,135.99586695398926,200.37318737420352
1979.0,5.0,27.594890371358762,169.51602271849976,39.79610987749219,129.60861257113967,104.60631186179374
1979.0,6.0,38.440952826965784,246.06995771937258,106.76462568017978,138.9862641290891,176.5338868934966
1979.0,7.0,29.056116090766075,272.18092499071884,143.12691961330572,128.67364727723907,207.81115605370826
1979.0,8.0,37.089211832114565,245.10336361011133,122.75586450662121,122.1536441696927,184.00155553278003
1980.0,5.0,15.436720658477528,237.42532481273818,71.38046147132168,166.02884825112272,154.3796935385584
1980.0,6.0,30.63751083859805,254.7499536682613,113.26834049990924,141.4956226464468,184.01115782973324
1980.0,7.0,18.335750365601683,292.03374065601355,143.50092793411685,148.33486263461853,217.90171936245267
1980.0,8.0,48.840119676329834,259.2575501174121,132.491241896611,126.72406497580829,195.9062784457009
1981.0,5.0,16.236870283133463,201.62265822944423,56.11937924440262,145.22785716345447,129.08155225643466
1981.0,6.0,46.99764481015565,241.0828180519452,114.41936579878599,126.6452002904207,177.95282179597402
1981.0,7.0,32.68416680815334,274.1741455420364,145.6509875806006,128.82784644280594,209.8111547876382
1981.0,8.0,38.36062129057985,257.9658515988548,139.72345445588573,118.07144687707302,198.91578244690723
1982.0,5.0,36.570408895857085,208.02440999608436,85.74528830449857,122.18941904824536,146.93064131131925
1982.0,6.0,20.79025477299748,221.58559297451902,86.74282170219819,135.04845529923546,154.12717752689522
1982.0,7.0,34.45666703227894,277.54244485612145,149.11397810774798,128.63448371851104,213.2291707772556
1982.0,8.0,24.452806828421622,259.32218500559566,126.74372066093164,132.9674772041704,192.86962574167384
1983.0,5.0,27.70841657772435,180.01995228332092,41.31921170641246,138.74337241195175,110.69462769098682
1983.0,6.0,41.154814457124395,243.16430459671034,118.12071779823057,125.1085322579747,180.58723107070998
1983.0,7.0,29.659076319052335,294.279041145551,167.5759641015199,126.89554032854086,230.8843025446585
1983.0,8.0,31.91012817877418,296.20668345834093,160.1280712039018,136.1952629037775,228.13328893934067
1984.0,5.0,18.213316379036645,188.38238267589608,52.7831469272735,135.66027476409087,120.61867315240013
1984.0,6.0,57.37230589163034,247.70197375896566,127.73895790931078,119.88291941397878,187.75584710915916
1984.0,7.0,20.34573515963426,275.8854848000755,139.08827397837257,136.7942078395083,207.51431432069413
1984.0,8.0,21.45956946245487,284.45953328673454,149.21605886184688,135.2251149173873,216.8366055813174
1985.0,5.0,34.95116369078046,224.01572622014194,85.43749444863403,138.58535631121632,154.74238844304404
1985.0,6.0,32.31051915895767,226.01927066770276,95.57011779535519,130.49047409906436,160.7719120319591
1985.0,7.0,25.58592423231783,274.49688514742166,133.3039378404005,141.18323925081393,203.9098862801055
1985.0,8.0,38.480299525322344,234.88010362381212,117.17397509651663,117.6744368258147,176.04285036600317
1986.0,5.0,24.288527054573226,208.0214811849003,73.426928417864,134.53380103321223,140.70208560222767
1986.0,6.0,39.670062177122006,256.5439041272081,122.88030659985075,133.6583713169684,189.72482400873437
1986.0,7.0,43.35452046600789,273.4982806629979,156.6766837397028,116.8908856578803,215.05316036326246
1986.0,8.0,29.769020925445645,244.4854043279277,115.23885297841534,129.25941246384116,179.87131892320477
1987.0,5.0,28.89266322708801,227.8491637395968,86.8936347925139,140.94655111152477,157.46989020443272
1987.0,6.0,16.51397523613301,279.7979355699859,129.3421131383395,150.35237927896299,204.5633541408497
1987.0,7.0,51.23669094222372,287.3965780326621,161.21933257814277,126.11301347741345,224.35159366130776
1987.0,8.0,25.762601401161145,254.5156449655658,126.8948158509418,127.5779210066707,190.75245014292426
1988.0,5.0,17.474940097102706,248.42396491590435,90.17840425591505,158.21147287372517,169.30256922330167
1988.0,6.0,13.347000547345376,297.8377945209096,139.20544318742537,158.58889650912047,218.52464397627304
1988.0,7.0,16.945605765745658,308.70059638199245,153.92760789422738,154.76913263603728,231.316544769867
1988.0,8.0,40.52468886356531,280.0018702576644,147.4185540958396,132.6318691031526,213.74694718329528
1989.0,5.0,22.92391663555621,206.01758929203527,60.613676189605435,145.42030056977768,133.34510045372366
1989.0,6.0,27.784441774402307,245.60248648910877,109.4494828634485,136.14259789958572,177.53272297577178
1989.0,7.0,21.69474790064382,293.87296197818023,157.9257788922433,135.81139436457124,225.97239992303835
