ano,mes,PRCP,TMAX,TMIN,diff,TMean
1973.0,5.0,49.36188513125972,206.8844240516433,82.49536208592225,124.38906196572104,144.68989306878277
1973.0,6.0,30.720111290108754,284.49979568411385,155.5807609710551,128.9539355742297,220.05772875816993
1973.0,7.0,43.03045524507719,289.3878858598774,175.77087773062817,113.74461099028997,232.64318322577316
1973.0,8.0,23.211670205939825,292.5100915712799,171.37688645804252,121.1494347689991,231.95160384254206
1974.0,5.0,53.0759310549014,205.20728783044677,91.11825462652405,114.07666358498811,148.1621797028989
1974.0,6.0,41.14176275107737,261.68048898071623,130.56035812672178,131.1248347107438,196.11807162534436
1974.0,7.0,19.64310070946235,322.895409133956,183.76764010471527,139.1079275034854,253.32160385645795
1974.0,8.0,39.76762767951006,265.1288746801703,144.55029190851988,120.57858277165042,204.8395832943451
1975.0,5.0,27.339377136750684,243.33444953173776,108.62311966701354,134.71301352757544,175.97962643080126
1975.0,6.0,46.06328296124986,269.3527157876771,152.78463244289588,116.5694667699058,211.06936582784874
1975.0,7.0,8.033611911613928,306.43940724091914,170.88282227865008,135.5648414931634,238.66701435970876
1975.0,8.0,44.24412950412552,297.9506326321012,170.8131467506101,126.93098786192628,234.27864068157322
1976.0,5.0,27.47633692389706,215.33017261302209,77.16349483823285,138.14403513789802,146.23551240718186
1976.0,6.0,27.18032858900716,281.73878208312635,140.4542790046516,141.28478029174005,211.09587484381822
1976.0,7.0,21.70884753404424,308.30533532696205,171.38034967928473,136.92498564767726,239.8428425031234
1976.0,8.0,12.854431686657449,293.1959334027055,148.90681165452654,144.29022684703435,221.05081997918833
1977.0,5.0,22.895085095777258,265.6863856607894,132.14185342165598,133.57378807061983,198.89908765942113
1977.0,6.0,23.282293810589113,290.2166471863223,149.13307638288327,141.16350859075783,219.6599053102181
1977.0,7.0,32.74554487895894,318.8878274496653,182.6699884562304,136.1564646084734,250.81512182690577
1977.0,8.0,64.7184987438408,267.5403298901043,147.19449063052545,120.60267412285867,207.44078457760148
1978.0,5.0,30.265800695828776,219.09984292397704,95.71766788450701,123.36281658873375,157.4125698666902
1978.0,6.0,36.28201791719,280.37261500417753,146.18662892525387,134.14158182605095,213.2635360515292
1978.0,7.0,48.04783852223006,288.16254959893996,171.6831832209798,116.46854689758014,229.92152644509338
1978.0,8.0,27.376056853413527,288.58898811366885,155.47214750894648,133.1146922159336,222.03158310702773
1979.0,5.0,24.90262031244735,223.10110107295995,81.61714832451287,141.4159742742349,152.37264065672576
1979.0,6.0,34.24483379769434,275.42168992825276,142.89996025136332,132.4931448484646,209.14380043515848
1979.0,7.0,38.01663235441151,286.61994178601554,165.72149251986664,120.88454210255443,226.1561996653191
1979.0,8.0,51.10077499950607,277.60865378942833,162.64445875124244,115.10411832288233,220.19651791268362
1980.0,5.0,23.476444700959526,240.49589614889592,92.6571617412307,147.81234548573954,166.5541844224134
1980.0,6.0,38.80330768321316,279.12351966467776,145.4730352175483,133.6280144105686,212.25395262936522
1980.0,7.0,20.87837924123487,319.42978176905297,183.33473488578502,136.28217578011743,251.16949190123498
1980.0,8.0,63.878014107372415,296.1626570089645,172.68375177303264,123.5264041375875,234.27732878363196
1981.0,5.0,20.372474527930425,214.91248362913788,80.03420252188616,134.82334825880477,147.43707065221602
1981.0,6.0,46.902171243829734,281.85725956514517,149.99098467995262,131.62644531792571,215.94322803131027
1981.0,7.0,39.686130265702566,287.0928552275852,177.42690817370865,109.65774596836019,232.25932393825613
1981.0,8.0,41.19166389360183,272.8645017921147,153.60243360917033,119.21476613316155,213.20981667575114
1982.0,5.0,60.150400701610295,226.5632733985671,117.99865134446478,108.4862883338291,172.32012923165257
1982.0,6.0,32.45758734865552,246.7501351366993,121.21150702253534,125.306606824548,184.09840968894443
1982.0,7.0,50.9815211744672,296.78688098542307,175.9369248589652,120.50339272051319,236.5171238615597
1982.0,8.0,36.60123407318358,272.0177510725265,158.09760659226833,113.66843984321179,215.18231148485674
1983.0,5.0,39.341679346723474,199.36234843273706,73.60717749065914,125.506019031742,136.60859018520247
1983.0,6.0,46.43626255655241,274.4676656539903,151.0116745003086,123.31594299909294,212.80969415444386
1983.0,7.0,23.08530316013222,319.7357076956811,188.7978043236446,130.92205081707235,254.27276663589868
1983.0,8.0,20.400866855833527,329.63478095417486,189.59985646134749,140.18704663324093,259.53611313136344
1984.0,5.0,39.01430204074363,205.41257142313873,79.34750862782008,126.04623963865875,142.37881628871253
1984.0,6.0,56.51325780231578,278.2446400115892,157.48817905258585,120.75536510862344,217.87653937318606
1984.0,7.0,33.121783452820694,291.7537429187093,159.8422522116191,131.9130298065589,225.7959253330245
1984.0,8.0,8.27478824305133,304.19691157316294,162.83185495755018,141.35780496848352,233.51075744179192
1985.0,5.0,22.89621088418542,245.98877066072254,108.050480139779,137.91993804341325,177.0104491614856
1985.0,6.0,25.373112060041407,262.8463751147842,127.87295664658915,134.95846512116543,195.35218920717185
1985.0,7.0,21.816549155764324,297.43408424420153,160.7162305589357,136.64005939804585,229.03846106467387
1985.0,8.0,33.65546442279736,265.18171318249557,141.58480685660507,123.59363288186901,203.3814768884946
1986.0,5.0,46.31344593223778,223.94523616151872,105.10756283681464,118.82108533624358,164.52461972200368
1986.0,6.0,38.903695300268026,282.9697569717633,161.31524619542864,121.66435931003942,222.14276950510117
1986.0,7.0,40.96429616519612,300.40894212399576,187.00033723779117,113.41318733870446,243.71807764683763
1986.0,8.0,31.89792173868939,258.46430389010305,138.6905999175021,119.77308486540512,198.57714235020467
